camera_numero,bairro,locequip,latitude,longitude
510311111,CENTRO,AVENIDA PASSOS PROXIMO A RUA BUENOS AIRES - SENTIDO LAPA - FX 1,-22.9046030008,-43.1830880006
510311112,CENTRO,AVENIDA PASSOS PROXIMO A RUA BUENOS AIRES - SENTIDO LAPA - FX 2,-22.9046030008,-43.1830880006
510311113,CENTRO,AVENIDA PASSOS PROXIMO A RUA BUENOS AIRES - SENTIDO LAPA - FX 3,-22.9046030008,-43.1830880006
510321221,CENTRO,AVENIDA PRESIDENTE ANTONIO CARLOS PROXIMO A PRACA DO EXPEDICIONARIO - SENTIDO CANDELARIA - FX 1 PISTA LATERAL,-22.9059320008,-43.1733810006
510321222,CENTRO,AVENIDA PRESIDENTE ANTONIO CARLOS PROXIMO A PRACA DO EXPEDICIONARIO - SENTIDO CANDELARIA - FX 2 PISTA LATERAL,-22.9059320008,-43.1733810006
510321223,CENTRO,AVENIDA PRESIDENTE ANTONIO CARLOS PROXIMO A PRACA DO EXPEDICIONARIO - SENTIDO CANDELARIA - FX 3 PISTA LATERAL,-22.9059320008,-43.1733810006
510321224,CENTRO,AVENIDA PRESIDENTE ANTONIO CARLOS PROXIMO A PRACA DO EXPEDICIONARIO - SENTIDO CANDELARIA - FX 4 PISTA LATERAL,-22.9059320008,-43.1733810006
510331111,MARACANA,AVENIDA REI PELE PROXIMO A ESTACAO MARACANA - SENTIDO MEIER - FX 1,-22.9102900008,-43.2315580006
510331112,MARACANA,AVENIDA REI PELE PROXIMO A ESTACAO MARACANA - SENTIDO MEIER - FX 2,-22.9102900008,-43.2315580006
510331113,MARACANA,AVENIDA REI PELE PROXIMO A ESTACAO MARACANA - SENTIDO MEIER - FX 3,-22.9102900008,-43.2315580006
510331114,MARACANA,AVENIDA REI PELE PROXIMO A ESTACAO MARACANA - SENTIDO MEIER - FX 4,-22.9102900008,-43.2315580006
510341111,FLAMENGO,AVENIDA RUI BARBOSA PROXIMO AO Nº 300 - SENTIDO CENTRO - FX 1,-22.9399280008,-43.1712880006
510341112,FLAMENGO,AVENIDA RUI BARBOSA PROXIMO AO Nº 300 - SENTIDO CENTRO - FX 2,-22.9399280008,-43.1712880006
510341113,FLAMENGO,AVENIDA RUI BARBOSA PROXIMO AO Nº 300 - SENTIDO CENTRO - FX 3,-22.9399280008,-43.1712880006
510351111,CIDADE NOVA,AVENIDA TRINTA E UM DE MARCO PROXIMO AO SAMBODROMO - SENTIDO SANTO CRISTO - FX 1,-22.9112010008,-43.1958900006
510351112,CIDADE NOVA,AVENIDA TRINTA E UM DE MARCO PROXIMO AO SAMBODROMO - SENTIDO SANTO CRISTO - FX 2,-22.9112010008,-43.1958900006
510361111,BOTAFOGO,AVENIDA VENCESLAU BRAS PROXIMO AO HOSPITAL PHILIPPE PINEL - SENTIDO AVENIDA PASTEUR - FX 1,-22.9526560008,-43.1760750006
510361112,BOTAFOGO,AVENIDA VENCESLAU BRAS PROXIMO AO HOSPITAL PHILIPPE PINEL - SENTIDO AVENIDA PASTEUR - FX 2,-22.9526560008,-43.1760750006
510361113,BOTAFOGO,AVENIDA VENCESLAU BRAS PROXIMO AO HOSPITAL PHILIPPE PINEL - SENTIDO AVENIDA PASTEUR - FX 3,-22.9526560008,-43.1760750006
510361114,BOTAFOGO,AVENIDA VENCESLAU BRAS PROXIMO AO HOSPITAL PHILIPPE PINEL - SENTIDO AVENIDA PASTEUR - FX 4,-22.9526560008,-43.1760750006
510371111,JARDIM SULACAP,ESTRADA DO CATONHO PROXIMO AO Nº 32 - SENTIDO JARDIM SULACAP - FX 1,-22.8993670008,-43.3943260006
510371112,JARDIM SULACAP,ESTRADA DO CATONHO PROXIMO AO Nº 32 - SENTIDO JARDIM SULACAP - FX 2,-22.8993670008,-43.3943260006
510381111,ANIL,ESTRADA DO ENGENHO DAGUA PROXIMO AO Nº 1207 - SENTIDO ITANHANGA - FX 1,-22.9572150008,-43.3439170006
510391111,ANIL,ESTRADA DO ENGENHO DAGUA PROXIMO AO Nº 712 - SENTIDO GARDENIA AZUL - FX 1,-22.9576030008,-43.3425530006
510401111,GALEAO,ESTRADA DO GALEAO PROXIMO AO Nº 4100 - SENTIDO ZUMBI - FX 1,-22.8122218141,-43.2185562336
510401112,GALEAO,ESTRADA DO GALEAO PROXIMO AO Nº 4100 - SENTIDO ZUMBI - FX 2,-22.8122218141,-43.2185562336
510401113,GALEAO,ESTRADA DO GALEAO PROXIMO AO Nº 4100 - SENTIDO ZUMBI - FX 3,-22.8122218141,-43.2185562336
510411111,FREGUESIA (JACAREPAGUA),ESTRADA DO PAU FERRO PROXIMO AO Nº 1148 - SENTIDO TAQUARA - FX 1,-22.9322220008,-43.3290900006
510411112,FREGUESIA (JACAREPAGUA),ESTRADA DO PAU FERRO PROXIMO AO Nº 1148 - SENTIDO TAQUARA - FX 2,-22.9322220008,-43.3290900006
510411113,FREGUESIA (JACAREPAGUA),ESTRADA DO PAU FERRO PROXIMO AO Nº 1148 - SENTIDO TAQUARA - FX 3,-22.9322220008,-43.3290900006
510421111,JACAREPAGUA,ESTRADA DOS TRES RIOS PROXIMO AO Nº 2702 - SENTIDO LINHA AMARELA - FX 1,-22.9279740008,-43.3209280006
510421112,JACAREPAGUA,ESTRADA DOS TRES RIOS PROXIMO AO Nº 2702 - SENTIDO LINHA AMARELA - FX 2,-22.9279740008,-43.3209280006
510431111,BARRA DA TIJUCA,PONTE DA JOATINGA PROXIMO AO TUNEL DO JOA - SENTIDO SAO CONRADO - FX 1,-23.0123110008,-43.2922780006
510431112,BARRA DA TIJUCA,PONTE DA JOATINGA PROXIMO AO TUNEL DO JOA - SENTIDO SAO CONRADO - FX 2,-23.0123110008,-43.2922780006
510441111,FLAMENGO,PRAIA DO FLAMENGO PROXIMO AO Nº 350 - SENTIDO BOTAFOGO - FX 1,-22.9367210008,-43.1740510006
510441112,FLAMENGO,PRAIA DO FLAMENGO PROXIMO AO Nº 350 - SENTIDO BOTAFOGO - FX 2,-22.9367210008,-43.1740510006
510441113,FLAMENGO,PRAIA DO FLAMENGO PROXIMO AO Nº 350 - SENTIDO BOTAFOGO - FX 3,-22.9367210008,-43.1740510006
510451111,OLARIA,RUA BARREIROS PROXIMO AO Nº 1285 - SENTIDO OLARIA - FX 1,-22.8469770008,-43.2601480006
510451112,OLARIA,RUA BARREIROS PROXIMO AO Nº 1285 - SENTIDO OLARIA - FX 2,-22.8469770008,-43.2601480006
510461111,QUINTINO BOCAIUVA,RUA CLARIMUNDO DE MELO PROXIMO A RUA SACU - SENTIDO CASCADURA - FX 1,-22.8955200008,-43.3182280006
510461121,QUINTINO BOCAIUVA,RUA CLARIMUNDO DE MELO PROXIMO A RUA SACU - SENTIDO MEIER - FX 1,-22.8949640008,-43.3199580006
510471111,SANTA CRUZ,RUA FELIPE CARDOSO PROXIMO AO Nº 999 - SENTIDO ESTACAO SANTA CRUZ - FX 1,-22.9235730007,-43.6792030006
510471112,SANTA CRUZ,RUA FELIPE CARDOSO PROXIMO AO Nº 999 - SENTIDO ESTACAO SANTA CRUZ - FX 2,-22.9235730007,-43.6792030006
510471121,SANTA CRUZ,RUA FELIPE CARDOSO PROXIMO AO Nº 999 - SENTIDO GUARATIBA - FX 1,-22.9235860007,-43.6792760006
510471122,SANTA CRUZ,RUA FELIPE CARDOSO PROXIMO AO Nº 999 - SENTIDO GUARATIBA - FX 2,-22.9235860007,-43.6792760006
510481211,SAO CRISTOVAO,RUA FRANCISCO EUGENIO PROXIMO A AVENIDA FRANCISCO BICALHO - SENTIDO CENTRO - FX 1 PISTA 2,-22.9069670008,-43.2107380006
510481212,SAO CRISTOVAO,RUA FRANCISCO EUGENIO PROXIMO A AVENIDA FRANCISCO BICALHO - SENTIDO CENTRO - FX 2 PISTA 2,-22.9069670008,-43.2107380006
510491111,PRACA DA BANDEIRA,RUA TEIXEIRA SOARES PROXIMO AO Nº 38 - SENTIDO CENTRO - FX 1,-22.9115280008,-43.2157860006
510491112,PRACA DA BANDEIRA,RUA TEIXEIRA SOARES PROXIMO AO Nº 38 - SENTIDO CENTRO - FX 2,-22.9115280008,-43.2157860006
510491113,PRACA DA BANDEIRA,RUA TEIXEIRA SOARES PROXIMO AO Nº 38 - SENTIDO CENTRO - FX 3,-22.9115280008,-43.2157860006
510491114,PRACA DA BANDEIRA,RUA TEIXEIRA SOARES PROXIMO AO Nº 38 - SENTIDO CENTRO - FX 4,-22.9115280008,-43.2157860006
510501111,SANTA CRUZ,RUA TERESA CRISTINA PROXIMO AO Nº 38 - SENTIDO RUA LUCINDO PASSOS - FX 1,-22.9175680007,-43.6849630006
510501112,SANTA CRUZ,RUA TERESA CRISTINA PROXIMO AO Nº 38 - SENTIDO RUA LUCINDO PASSOS - FX 2,-22.9175680007,-43.6849630006
510511111,MEIER,RUA VINTE E QUATRO DE MAIO PROXIMO AO Nº 1311 - SENTIDO MEIER - FX 1,-22.9032830008,-43.2767790006
510511112,MEIER,RUA VINTE E QUATRO DE MAIO PROXIMO AO Nº 1311 - SENTIDO MEIER - FX 2,-22.9032830008,-43.2767790006
510521111,BOTAFOGO,TUNEL ALAOR PRATA PROXIMO A SAIDA - SENTIDO BOTAFOGO - FX 1,-22.9609770008,-43.1907460006
510521112,BOTAFOGO,TUNEL ALAOR PRATA PROXIMO A SAIDA - SENTIDO BOTAFOGO - FX 2,-22.9609770008,-43.1907460006
510531111,SANTA TERESA,TUNEL SANTA BARBARA PROXIMO A SAIDA - SENTIDO CATUMBI - FX 1,-22.9215100008,-43.1929410006
510531112,SANTA TERESA,TUNEL SANTA BARBARA PROXIMO A SAIDA - SENTIDO CATUMBI - FX 2,-22.9215100008,-43.1929410006
510531121,LARANJEIRAS,TUNEL SANTA BARBARA PROXIMO A SAIDA - SENTIDO LARANJEIRAS - FX 1,-22.9295210008,-43.1871270006
510531122,LARANJEIRAS,TUNEL SANTA BARBARA PROXIMO A SAIDA - SENTIDO LARANJEIRAS - FX 2,-22.9295210008,-43.1871270006
510541111,ALTO DA BOA VISTA,TUNEL REBOUCAS PROXIMO A SAIDA DA GALERIA COSME VELHO - SENTIDO CENTRO - FX 1,-22.93929326664216,-43.20252180277119
510541112,ALTO DA BOA VISTA,TUNEL REBOUCAS PROXIMO A SAIDA DA GALERIA COSME VELHO - SENTIDO CENTRO - FX 2,-22.93929326664216,-43.20252180277119
510541113,ALTO DA BOA VISTA,TUNEL REBOUCAS PROXIMO A SAIDA DA GALERIA COSME VELHO - SENTIDO CENTRO - FX 3,-22.93929326664216,-43.20252180277119
510541121,HUMAITA,TUNEL REBOUCAS PROXIMO A ENTRADA DA GALERIA COSME VELHO - SENTIDO LAGOA - FX 1,-22.940118718178464,-43.20236341412845
510541122,HUMAITA,TUNEL REBOUCAS PROXIMO A ENTRADA DA GALERIA COSME VELHO - SENTIDO LAGOA - FX 2,-22.940118718178464,-43.20236341412845
510541123,HUMAITA,TUNEL REBOUCAS PROXIMO A ENTRADA DA GALERIA COSME VELHO - SENTIDO LAGOA - FX 3,-22.940118718178464,-43.20236341412845
510551111,RECREIO DOS BANDEIRANTES,TUNEL VICE-PRESIDENTE JOSE ALENCAR   - SENTIDO GUARATIBA - FX 1,-23.0142450007,-43.5262370006
510551112,RECREIO DOS BANDEIRANTES,TUNEL VICE-PRESIDENTE JOSE ALENCAR   - SENTIDO GUARATIBA - FX 2,-23.0142450007,-43.5262370006
510551121,RECREIO DOS BANDEIRANTES,TUNEL VICE-PRESIDENTE JOSE ALENCAR   - SENTIDO RECREIO - FX 1,-23.0144710007,-43.5268540006
510551122,RECREIO DOS BANDEIRANTES,TUNEL VICE-PRESIDENTE JOSE ALENCAR   - SENTIDO RECREIO - FX 2,-23.0144710007,-43.5268540006
510561111,CAJU,VIA EXPRESSA PRESIDENTE JOAO GOULART KM 3 - SENTIDO CENTRO - FX 1,-22.8755410008,-43.2324310006
510561112,CAJU,VIA EXPRESSA PRESIDENTE JOAO GOULART KM 3 - SENTIDO CENTRO - FX 2,-22.8755410008,-43.2324310006
510561113,CAJU,VIA EXPRESSA PRESIDENTE JOAO GOULART KM 3 - SENTIDO CENTRO - FX 3,-22.8755410008,-43.2324310006
510561114,CAJU,VIA EXPRESSA PRESIDENTE JOAO GOULART KM 3 - SENTIDO CENTRO - FX 4,-22.8755410008,-43.2324310006
510561121,CAJU,VIA EXPRESSA PRESIDENTE JOAO GOULART KM 3 - SENTIDO VIA DUTRA - FX 1,-22.8755520008,-43.2323220006
510561122,CAJU,VIA EXPRESSA PRESIDENTE JOAO GOULART KM 3 - SENTIDO VIA DUTRA - FX 2,-22.8755520008,-43.2323220006
510561123,CAJU,VIA EXPRESSA PRESIDENTE JOAO GOULART KM 3 - SENTIDO VIA DUTRA - FX 3,-22.8755520008,-43.2323220006
510561124,CAJU,VIA EXPRESSA PRESIDENTE JOAO GOULART KM 3 - SENTIDO VIA DUTRA - FX 4,-22.8755520008,-43.2323220006
510571111,MARE,"VIA EXPRESSA PRESIDENTE JOAO GOULART KM 5,5 - SENTIDO CENTRO - FX 1",-22.8551820008,-43.2387840006
510571112,MARE,"VIA EXPRESSA PRESIDENTE JOAO GOULART KM 5,5 - SENTIDO CENTRO - FX 2",-22.8551820008,-43.2387840006
510571113,MARE,"VIA EXPRESSA PRESIDENTE JOAO GOULART KM 5,5 - SENTIDO CENTRO - FX 3",-22.8551820008,-43.2387840006
510571114,MARE,"VIA EXPRESSA PRESIDENTE JOAO GOULART KM 5,5 - SENTIDO CENTRO - FX 4",-22.8551820008,-43.2387840006
510571121,MARE,"VIA EXPRESSA PRESIDENTE JOAO GOULART KM 5,5 - SENTIDO VIA DUTRA - FX 1",-22.8550950008,-43.2386820006
510571122,MARE,"VIA EXPRESSA PRESIDENTE JOAO GOULART KM 5,5 - SENTIDO VIA DUTRA - FX 2",-22.8550950008,-43.2386820006
510571123,MARE,"VIA EXPRESSA PRESIDENTE JOAO GOULART KM 5,5 - SENTIDO VIA DUTRA - FX 3",-22.8550950008,-43.2386820006
510571124,MARE,"VIA EXPRESSA PRESIDENTE JOAO GOULART KM 5,5 - SENTIDO VIA DUTRA - FX 4",-22.8550950008,-43.2386820006
510581111,PENHA CIRCULAR,"AVENIDA BRASIL KM 12,1 - SENTIDO CENTRO - FX 1 PISTA CENTRAL",-22.8249052333074,-43.27713599174573
510581112,PENHA CIRCULAR,"AVENIDA BRASIL KM 12,1 - SENTIDO CENTRO - FX 2 PISTA CENTRAL",-22.8249052333074,-43.27713599174573
510581113,PENHA CIRCULAR,"AVENIDA BRASIL KM 12,1 - SENTIDO CENTRO - FX 3 PISTA CENTRAL",-22.8249052333074,-43.27713599174573
510581114,PENHA CIRCULAR,"AVENIDA BRASIL KM 12,1 - SENTIDO CENTRO - FX 4 PISTA CENTRAL",-22.8249052333074,-43.27713599174573
510581121,PENHA CIRCULAR,"AVENIDA BRASIL KM 12,1 - SENTIDO SANTA CRUZ - FX 1 PISTA CENTRAL",-22.825254,-43.276692
510581122,PENHA CIRCULAR,"AVENIDA BRASIL KM 12,1 - SENTIDO SANTA CRUZ - FX 2 PISTA CENTRAL",-22.825254,-43.276692
510581123,PENHA CIRCULAR,"AVENIDA BRASIL KM 12,1 - SENTIDO SANTA CRUZ - FX 3 PISTA CENTRAL",-22.825254,-43.276692
510581124,PENHA CIRCULAR,"AVENIDA BRASIL KM 12,1 - SENTIDO SANTA CRUZ - FX 4 PISTA CENTRAL",-22.825254,-43.276692
510581211,PENHA CIRCULAR,"AVENIDA BRASIL KM 12,1 - SENTIDO CENTRO - FX 1 PISTA LATERAL",-22.825101473570648,-43.277325779010376
510581212,PENHA CIRCULAR,"AVENIDA BRASIL KM 12,1 - SENTIDO CENTRO - FX 2 PISTA LATERAL",-22.825101473570648,-43.277325779010376
510581213,PENHA CIRCULAR,"AVENIDA BRASIL KM 12,1 - SENTIDO CENTRO - FX 3 PISTA LATERAL",-22.825101473570648,-43.277325779010376
510581221,PENHA CIRCULAR,"AVENIDA BRASIL KM 12,1 - SENTIDO SANTA CRUZ - FX 1 PISTA LATERAL",-22.825039826856937,-43.276508606153016
510581222,PENHA CIRCULAR,"AVENIDA BRASIL KM 12,1 - SENTIDO SANTA CRUZ - FX 2 PISTA LATERAL",-22.825039826856937,-43.276508606153016
510591111,GUADALUPE,AVENIDA BRASIL KM 24 - SENTIDO CENTRO - FX 1 PISTA CENTRAL,-22.845903,-43.378616
510591112,GUADALUPE,AVENIDA BRASIL KM 24 - SENTIDO CENTRO - FX 2 PISTA CENTRAL,-22.845903,-43.378616
510591113,GUADALUPE,AVENIDA BRASIL KM 24 - SENTIDO CENTRO - FX 3 PISTA CENTRAL,-22.845903,-43.378616
510591121,GUADALUPE,AVENIDA BRASIL KM 24 - SENTIDO SANTA CRUZ - FX 1 PISTA CENTRAL,-22.845796,-43.378691
510591122,GUADALUPE,AVENIDA BRASIL KM 24 - SENTIDO SANTA CRUZ - FX 2 PISTA CENTRAL,-22.845796,-43.378691
510591123,GUADALUPE,AVENIDA BRASIL KM 24 - SENTIDO SANTA CRUZ - FX 3 PISTA CENTRAL,-22.845796,-43.378691
510601111,VILA MILITAR,AVENIDA BRASIL KM 28 - SENTIDO CENTRO - FX 1,-22.861884,-43.411036
510601112,VILA MILITAR,AVENIDA BRASIL KM 28 - SENTIDO CENTRO - FX 2,-22.861884,-43.411036
510601113,VILA MILITAR,AVENIDA BRASIL KM 28 - SENTIDO CENTRO - FX 3,-22.861884,-43.411036
510601121,VILA MILITAR,AVENIDA BRASIL KM 28 - SENTIDO SANTA CRUZ - FX 1,-22.861782,-43.410845
510601122,VILA MILITAR,AVENIDA BRASIL KM 28 - SENTIDO SANTA CRUZ - FX 2,-22.861782,-43.410845
510601123,VILA MILITAR,AVENIDA BRASIL KM 28 - SENTIDO SANTA CRUZ - FX 3,-22.861782,-43.410845
510611121,MANGUINHOS,"AVENIDA BRASIL KM 4,2 - SENTIDO SANTA CRUZ - FX 1 PISTA CENTRAL",-22.880806,-43.239085
510611122,MANGUINHOS,"AVENIDA BRASIL KM 4,2 - SENTIDO SANTA CRUZ - FX 2 PISTA CENTRAL",-22.880806,-43.239085
510611123,MANGUINHOS,"AVENIDA BRASIL KM 4,2 - SENTIDO SANTA CRUZ - FX 3 PISTA CENTRAL",-22.880806,-43.239085
510611124,MANGUINHOS,"AVENIDA BRASIL KM 4,2 - SENTIDO SANTA CRUZ - FX 4 PISTA CENTRAL",-22.880806,-43.239085
510621121,RAMOS,"AVENIDA BRASIL KM 7,6 - SENTIDO SANTA CRUZ  - FX 1 PISTA CENTRAL",-22.844676,-43.249374
510621122,RAMOS,"AVENIDA BRASIL KM 7,6 - SENTIDO SANTA CRUZ  - FX 2 PISTA CENTRAL",-22.844676,-43.249374
510621123,RAMOS,"AVENIDA BRASIL KM 7,6 - SENTIDO SANTA CRUZ  - FX 3 PISTA CENTRAL",-22.844676,-43.249374
510621124,RAMOS,"AVENIDA BRASIL KM 7,6 - SENTIDO SANTA CRUZ  - FX 4 PISTA CENTRAL",-22.844676,-43.249374
510631111,SANTO CRISTO,VIADUTO DO GASOMETRO ACESSO AVENIDA RODRIGUES ALVES - SENTIDO UNICO - FX 1,-22.898646,-43.20977
520011111,LAGOA,AVENIDA BORGES DE MEDEIROS PROXIMO AO Nº 1601 - SENTIDO PRAIA - FX 1,-22.972977,-43.217896
520011112,LAGOA,AVENIDA BORGES DE MEDEIROS PROXIMO AO Nº 1601 - SENTIDO PRAIA - FX 2,-22.972977,-43.217896
520011121,LAGOA,AVENIDA BORGES DE MEDEIROS PROXIMO AO Nº 2225 - SENTIDO TUNEL REBOUCAS - FX 1,-22.969627,-43.217411
520011122,LAGOA,AVENIDA BORGES DE MEDEIROS PROXIMO AO Nº 2225 - SENTIDO TUNEL REBOUCAS - FX 2,-22.969627,-43.217411
520021111,BARRA DA TIJUCA,"AVENIDA AYRTON SENNA KM 1,7 - SENTIDO LINHA AMARELA - FX 1",-22.997484100844748,-43.36510252492802
520021112,BARRA DA TIJUCA,"AVENIDA AYRTON SENNA KM 1,7 - SENTIDO LINHA AMARELA - FX 2",-22.997484100844748,-43.36510252492802
520021113,BARRA DA TIJUCA,"AVENIDA AYRTON SENNA KM 1,7 - SENTIDO LINHA AMARELA - FX 3",-22.997484100844748,-43.36510252492802
520021114,BARRA DA TIJUCA,"AVENIDA AYRTON SENNA KM 1,7 - SENTIDO LINHA AMARELA - FX 4",-22.997484100844748,-43.36510252492802
520031111,FREGUESIA (JACAREPAGUA),ESTRADA DE JACAREPAGUA PROXIMO AO Nº 7396 - SENTIDO FREGUESIA - FX 1,-22.94429985100295,-43.34012273697385
520031112,FREGUESIA (JACAREPAGUA),ESTRADA DE JACAREPAGUA PROXIMO AO Nº 7396 - SENTIDO FREGUESIA - FX 2,-22.94429985100295,-43.34012273697385
520031121,FREGUESIA (JACAREPAGUA),ESTRADA DE JACAREPAGUA PROXIMO AO Nº 7396 - SENTIDO ITANHANGA - FX 1,-22.9443517210778,-43.34023807195396
520031122,FREGUESIA (JACAREPAGUA),ESTRADA DE JACAREPAGUA PROXIMO AO Nº 7396 - SENTIDO ITANHANGA - FX 2,-22.9443517210778,-43.34023807195396
520041121,SENADOR VASCONCELOS,RUA ARTHUR RIOS PROXIMO AO Nº 692 - SENTIDO CAMPO GRANDE - FX 1,-22.898557109483797,-43.5410890704739
520041122,SENADOR VASCONCELOS,RUA ARTHUR RIOS PROXIMO AO Nº 692 - SENTIDO CAMPO GRANDE - FX 2,-22.898557109483797,-43.5410890704739
520051111,SENADOR VASCONCELOS,RUA ARTHUR RIOS PROXIMO AO Nº 929 - SENTIDO BANGU - FX 1,-22.899915681293418,-43.54245604378226
520051112,SENADOR VASCONCELOS,RUA ARTHUR RIOS PROXIMO AO Nº 929 - SENTIDO BANGU - FX 2,-22.899915681293418,-43.54245604378226
520061111,CASCADURA,RUA ANGELO DANTAS PROXIMO AO Nº 45 - SENTIDO CAMPINHO - FX 1,-22.88065440550088,-43.331539518540154
520061112,CASCADURA,RUA ANGELO DANTAS PROXIMO AO Nº 45 - SENTIDO CAMPINHO - FX 2,-22.88065440550088,-43.331539518540154
520061113,CASCADURA,RUA ANGELO DANTAS PROXIMO AO Nº 45 - SENTIDO CAMPINHO - FX 3,-22.88065440550088,-43.331539518540154
520061114,CASCADURA,RUA ANGELO DANTAS PROXIMO AO Nº 45 - SENTIDO CAMPINHO - FX 4,-22.88065440550088,-43.331539518540154
520071111,MARECHAL HERMES,RUA AURELIO VALPORTO PROXIMO AO Nº 145 - SENTIDO AVENIDA BRASIL - FX 1,-22.856403145234307,-43.37056160600876
520071121,MARECHAL HERMES,RUA AURELIO VALPORTO PROXIMO AO Nº 145 - SENTIDO MADUREIRA - FX 1,-22.856403145234307,-43.37056160600876
520081111,MARIA DA GRACA,AVENIDA DOM HELDER CAMARA PROXIMO AO Nº 2238 - SENTIDO CENTRO - FX 1,-22.881189154154384,-43.25730395101992
520081112,MARIA DA GRACA,AVENIDA DOM HELDER CAMARA PROXIMO AO Nº 2238 - SENTIDO CENTRO - FX 2,-22.881189154154384,-43.25730395101992
520081121,MARIA DA GRACA,AVENIDA DOM HELDER CAMARA PROXIMO AO Nº 2238 - SENTIDO MADUREIRA - FX 1,-22.88098334475871,-43.257493406276524
520081122,MARIA DA GRACA,AVENIDA DOM HELDER CAMARA PROXIMO AO Nº 2238 - SENTIDO MADUREIRA - FX 2,-22.88098334475871,-43.257493406276524
520091111,BOTAFOGO,AVENIDA REPORTER NESTOR MOREIRA PROXIMO AO Nº 11 - SENTIDO CENTRO - FX 1,-22.9498740008,-43.1777630006
520091112,BOTAFOGO,AVENIDA REPORTER NESTOR MOREIRA PROXIMO AO Nº 11 - SENTIDO CENTRO - FX 2,-22.9498740008,-43.1777630006
520091113,BOTAFOGO,AVENIDA REPORTER NESTOR MOREIRA PROXIMO AO Nº 11 - SENTIDO CENTRO - FX 3,-22.9498740008,-43.1777630006
520101111,SAO CONRADO,AVENIDA PREFEITO MENDES DE MORAIS PROXIMO AO Nº 808 - SENTIDO LAGOA - FX 1,-22.9995545063,-43.2650204754
520101121,SAO CONRADO,AVENIDA PREFEITO MENDES DE MORAIS PROXIMO AO Nº 808 - SENTIDO RUA PRINCESA DIANA DE GALES - FX 1,-22.9994521895,-43.2648681899
520111111,LAGOA,AVENIDA HENRIQUE DODSWORTH PROXIMO AO Nº 183 - SENTIDO COPACABANA - FX 1,-22.9767960008,-43.1973350006
520111112,LAGOA,AVENIDA HENRIQUE DODSWORTH PROXIMO AO Nº 183 - SENTIDO COPACABANA - FX 2,-22.9767960008,-43.1973350006
520121111,SAUDE,TUNEL PREFEITO MARCELLO ALENCAR PROXIMO AO PORTAO 05 - SENTIDO ATERRO - FX 1,-22.8971169032,-43.1833902757
520121112,SAUDE,TUNEL PREFEITO MARCELLO ALENCAR PROXIMO AO PORTAO 05 - SENTIDO ATERRO - FX 2,-22.8971169032,-43.1833902757
520121113,SAUDE,TUNEL PREFEITO MARCELLO ALENCAR PROXIMO AO PORTAO 05 - SENTIDO ATERRO - FX 3,-22.8971169032,-43.1833902757
520121121,SAUDE,TUNEL PREFEITO MARCELLO ALENCAR PROXIMO AO PORTAO 05 - SENTIDO RODOVIARIA - FX 1,-22.8969912677,-43.1831846903
520121122,SAUDE,TUNEL PREFEITO MARCELLO ALENCAR PROXIMO AO PORTAO 05 - SENTIDO RODOVIARIA - FX 2,-22.8969912677,-43.1831846903
520121123,SAUDE,TUNEL PREFEITO MARCELLO ALENCAR PROXIMO AO PORTAO 05 - SENTIDO RODOVIARIA - FX 3,-22.8969912677,-43.1831846903
520131111,ROCHA,AVENIDA MARECHAL RONDON PROXIMO AO Nº 704 - SENTIDO UNICO - FX 1,-22.9033170008,-43.2459040006
520131112,ROCHA,AVENIDA MARECHAL RONDON PROXIMO AO Nº 704 - SENTIDO UNICO - FX 2,-22.9033170008,-43.2459040006
520131113,SAO FRANCISCO XAVIER,AVENIDA MARECHAL RONDON PROXIMO AO Nº 704 - SENTIDO UNICO - FX 3 FAIXA EXCLUSIVA BRS,-22.9034200008,-43.2459310006
520141111,INHAUMA,ESTRADA ADHEMAR BEBIANO PROXIMO AO Nº 2419 - SENTIDO UNICO - FX 1,-22.8716560008,-43.2819900006
520141112,INHAUMA,ESTRADA ADHEMAR BEBIANO PROXIMO AO Nº 2419 - SENTIDO UNICO - FX 2,-22.8716560008,-43.2819900006
520141113,INHAUMA,ESTRADA ADHEMAR BEBIANO PROXIMO AO Nº 2419 - SENTIDO UNICO - FX 3,-22.8716560008,-43.2819900006
520151121,JARDIM SULACAP,ESTRADA DO CATONHO PROXIMO AO Nº 977 - SENTIDO TAQUARA - FX 1,-22.8994971818,-43.3849277445
520151122,JARDIM SULACAP,ESTRADA DO CATONHO PROXIMO AO Nº 977 - SENTIDO TAQUARA - FX 2,-22.8994971818,-43.3849277445
520161111,MEIER,RUA ARQUIAS CORDEIRO PROXIMO AO Nº 112 - SENTIDO UNICO - FX 1,-22.9040150008,-43.2734020006
520161112,MEIER,RUA ARQUIAS CORDEIRO PROXIMO AO Nº 112 - SENTIDO UNICO - FX 2,-22.9040150008,-43.2734020006
520161113,MEIER,RUA ARQUIAS CORDEIRO PROXIMO AO Nº 112 - SENTIDO UNICO - FX 3,-22.9040150008,-43.2734020006
520171111,MADUREIRA,RUA CAROLINA MACHADO PROXIMO AO Nº 160 - SENTIDO UNICO - FX 1,-22.8796220008,-43.3323250006
520171112,MADUREIRA,RUA CAROLINA MACHADO PROXIMO AO Nº 160 - SENTIDO UNICO - FX 2,-22.8796220008,-43.3323250006
520171113,MADUREIRA,RUA CAROLINA MACHADO PROXIMO AO Nº 160 - SENTIDO UNICO - FX 3,-22.8796220008,-43.3323250006
